KO	Simulated_1	Simulated_2	Simulated_3	Simulated_4	Simulated_5	Simulated_6	Simulated_7	Simulated_8	Simulated_9	Simulated_10	Simulated_11	Simulated_12	Simulated_13	Simulated_14	Simulated_15	Simulated_16	Simulated_17	Simulated_18	Simulated_19	Simulated_20
K07657	1.3551808502890645	1.3004523762845492	1.4276255055712745	1.0214709990922903	1.3018029891910456	1.4518328699409444	1.0948045460252382	1.0118555929293935	0.9205266285566047	0.951612216972086	1.4324072766617717	1.6142618783900224	1.2082643393545298	1.0005429511697268	1.4884111610505817	1.158753130559681	0.9655498814548755	1.3154897492697561	1.2537247012447377	0.9573612762471139
K07659	1.5177333582187562	0.9681318625110873	1.5049199180870396	0.23408456923466164	1.2320198962665085	1.0159658828933	1.2970174631132378	1.0943714525965462	1.081018511679309	1.269171448318718	1.7749932501703005	1.388141137568765	1.6014173142456192	1.398555521336184	2.1056748963814105	1.254046019710214	1.6257737410125659	0.7936518782229894	1.7863854102461356	1.230832231434361
K07662	0.08697667889270097	0.20325166748283852	0.30379193361788615	0.09512436654135553	0.40751870532735596	0.1621621723534102	0.32435526353492045	0.40104275441556925	0.2796408990000031	0.26595953983574794	0.6107085521330307	0.21940744395610248	0.4735904918789514	0.2626694828590024	0.08296951612547025	0.49826261431920227	0.3668397518182933	0.5321280808466472	0.436246955458107	0.43523130872676036
K07663	0.26651880205601786	0.16098024686245013	0.014404099094158204	0.0	0.0	0.0	0.41811443016963096	0.0	0.23943412666314975	0.025151816228443372	0.0	0.0	0.19448146638420077	0.17318916184756109	0.11414992279915462	0.148252010750009	0.0	0.0272879186965319	0.5127818303200714	0.0
K07664	0.015379523077335559	0.0	0.05828657873627081	0.0	0.21512850366870706	0.17876158147057328	0.3531804650467361	0.0	0.12362217685194933	0.0	0.15192200665424327	0.2922616862222948	0.0	0.2123707301492321	0.019287990961729184	0.15755298489064587	0.015937585263434573	0.0	0.01922676211023201	0.19543760524850096
K07665	1.1089835037436189	0.9375060506675108	1.3710440603797125	0.4111898142003875	0.7799503318384151	1.9373414027178042	2.208490454192928	1.0700267080196344	0.7712982324663551	1.199122498466876	1.812212539985259	1.4726922208655144	2.0835580822140405	1.503982607637203	2.283329556006723	0.6956818047322815	2.8921234347604945	0.8603116303074692	2.5091274349666093	1.6810187801646421
K07666	0.0	0.0	0.0	0.0	0.0	0.028206527869780167	0.3078962485691331	0.019341974268046715	0.0	0.0	0.0	0.0	0.3089148871049925	0.0	0.15825803849209222	0.0	0.0	0.01887530772956074	0.49195689354221417	0.0
K07667	1.2521631537476736	0.9725306984314525	0.8162118998332968	1.0529072422053531	1.0450653750908188	1.076086953531486	1.82216700506058	0.9329571301853128	1.3846670088351296	0.9805922127483433	1.0979439610814523	1.3238253837911804	1.063489505787345	1.604225492661064	0.8772930095570757	1.0948187543141057	0.7944128549329389	0.891408536741177	1.0864832771231778	1.2143619969840576
K07673	0.4573865492514421	0.7380603716494718	0.5743989556047917	0.8901501305339197	0.4679691066976876	0.31918853325927854	0.6095748550862287	0.8082855712029533	0.4501186314267614	0.5608660104185293	0.27559999754268194	0.5686102954141639	0.6475064645561244	0.4393404954579522	0.28833717783264823	0.8248856112738501	0.2884897880689611	0.6336891042625095	0.7653791453144689	0.3854815929040886
K07675	0.5221060459895198	0.5168307739823782	0.7024297327243225	0.22541703352737041	0.6286420201462578	0.25993733670396674	0.06077107179920769	0.85945495535862	0.8006804146932536	0.4853014278480993	0.32449733354389937	0.5215820318057995	0.3943283716923172	0.32838462763804943	0.14478908930374695	0.8481016069723533	0.3313803797977167	0.5467666973231189	0.08223953551106268	0.3291146972668758
K07677	1.0279434586412866	0.43095086827930257	0.8179451365496695	0.06346819446404671	0.7610534423433505	0.7110936260218724	1.8707923951334253	0.14422392406915782	0.4164820998595951	0.7858176592250963	1.2060399603227316	0.6669923790005022	1.6652145328332992	0.8004788752014041	2.0076703675711913	0.43106996084952415	1.34218213862003	0.11502878521098281	2.746709538593586	0.6054498219194149
K07678	0.027849871097323165	0.020426257920481476	0.04146517850124109	0.005067280636904686	0.17437605041343	0.20987713581816558	0.3243450754268748	0.0	0.2142661029313664	0.0	0.17467085710391286	0.2535012476824826	0.0	0.22335672955801988	0.004989640718611089	0.16299286805039656	0.04942107484778228	0.00952176634264086	0.02486900665354688	0.27079950005791686
K07679	0.0	0.0	0.0	0.0	0.0	0.017180825450783165	0.3015382916810207	0.014716102925769482	0.0	0.0	0.006586110246998733	0.0	0.3358001615581263	0.0	0.14958253426729204	0.0	0.0	0.03590261358938804	0.5998422898427956	0.0
K07684	0.5579261066502164	0.40130013347019466	0.8599254038566438	0.127572115853656	0.5665197943333492	0.2194220662974737	0.8520877554492313	0.8752762686122456	0.3512570226390063	0.43562058243768986	0.339519414504388	0.324366063774235	0.522341770086461	0.3382232397331171	0.4358721991520817	0.8027454433124225	0.29048804141959444	0.7568611711031379	0.8390617770565164	0.2928537202328975
K07687	1.0431746493636427	0.725776064903246	1.2392194171025557	0.15975752976480193	1.007846427875253	0.5896507912765178	1.4926169101580504	0.17551521559807945	0.5550447757689396	0.6490789687671257	0.8699289357407771	1.5035849879914198	1.592241484497961	0.5637091822960303	1.1901689275392238	0.5199229174365377	1.1277061082623112	0.07567960996942906	1.725558135474782	0.5273383657813738
K07689	0.26089760351214236	0.15361643213854315	0.18468676982413418	0.06206687750432997	0.03043872116871883	0.0	0.01401058358393511	0.6050537080954663	0.4776571626921406	0.20218237261411695	0.013392687195723814	0.03648737911528549	0.19142393269791322	0.43492765889528623	0.0	0.3080287686330075	0.0	0.17252356475619182	0.08122918781239995	0.05410903635404121
K07690	0.0	0.0	0.016564958284323153	0.0	0.0	0.06245292721496225	0.5962215394802841	0.11340714264164095	0.0	0.2694369955782932	0.03819504243721856	0.0	0.47200467694896897	0.20055436941328011	0.23781183766640837	0.0	0.0	0.03084067151632718	1.1433041435095646	0.0
K07708	1.1045205670658338	0.7507790314449175	0.9596437621961136	0.9393214005781819	0.9356553263977943	0.6613262856655188	1.0047709950554824	0.921600172627815	0.738328641978159	1.176888268539347	0.9537704391990262	1.067608476664649	1.0604630095287497	0.8604841102967694	0.9192696480886133	0.9394402499079815	0.9127012139139937	0.9644536567030835	0.9163612925412903	0.8568346466661478
K07711	0.3106548215239772	0.4138621391845085	0.6607051278447084	0.196251302812609	0.6246538349025723	0.2627721426878115	0.06373658641111073	0.83813302886393	0.5991086679853302	0.5378469060242735	0.35212237663735396	0.15932004844848346	0.4645203925436216	0.4059889106537137	0.20823664582454596	0.7692892371931055	0.5351724130846508	1.0235367217292688	0.07047808457175768	0.6541524228567863
K07712	0.7587926075747287	0.9092647743358766	0.8629622841826591	0.8735842090641476	0.8890749740320507	0.7291261659407366	0.9394720498733574	0.918173925558218	0.7780462350655836	0.8925361930637097	0.7243230644241843	0.7686433011330797	0.9697766542520486	0.874991968399209	1.010041828124497	0.7983757495763346	0.9238429561454333	0.8902528012163806	0.9245022969467186	1.1481675237293885
K07714	0.2250741799799976	0.10183021662577017	0.0024511626424897045	0.0	0.014475097714312091	0.0	0.0	0.004758464336542656	0.2932101874899525	0.006225698765470705	0.0	0.023135373094171588	0.0	0.2500669263473364	0.0	0.20590562596258294	0.0	0.0015478853989139662	0.0	0.0
K07715	0.23469186730957964	0.2597024211002495	0.18015915774240207	0.141751403456032	0.18744419532657652	0.006784089413706746	0.008712191361886862	0.7017751361688377	0.4274017031133313	0.2154393228145143	0.024840310243275054	0.021131170067154433	0.28211044692892434	0.38080093003730464	0.0095158529303136	0.33720698407654937	0.027316830352092904	0.47429087683709575	0.03761548993020904	0.09570791880186577
K07722	0.14178376048531582	0.3036268614526227	0.5805996161810849	0.8363238888836384	0.24265711733848722	0.366611915715136	0.027161911530688025	0.8086348743751578	0.383799640582795	0.6883674865967692	0.15629318078839385	0.026443358691686507	0.2538437706550733	0.23494778918090617	0.02966747913305248	0.44597645873165115	0.4167399104864652	0.40956890652585604	0.08911140687596905	0.42930447123213755
