KO	SRS011061	SRS011134	SRS011239	SRS011271	SRS011302
K13256	4.160e-07	2.010e-06	7.825e-07	3.342e-06	8.682e-07
K13273	0	0	0	2.397e-09	5.016e-10
K13274	6.876e-07	1.999e-06	1.139e-06	4.384e-06	1.350e-06
K13275	6.849e-06	7.189e-06	4.083e-06	4.996e-06	4.246e-06
K13276	2.672e-07	7.529e-07	3.064e-07	5.024e-07	4.637e-07
K13277	2.904e-07	1.370e-06	2.124e-06	1.380e-06	6.834e-07
K13278	2.528e-05	1.548e-05	1.787e-05	2.215e-05	1.045e-05
K13279	2.242e-07	1.938e-07	1.319e-07	3.037e-07	2.412e-07
K13280	1.746e-05	4.210e-05	3.843e-05	6.171e-05	6.862e-05
K13281	1.030e-06	1.476e-05	3.858e-06	8.717e-06	1.640e-05
K13282	1.171e-08	7.876e-09	2.216e-07	3.504e-06	5.170e-06
K13283	2.464e-05	1.927e-05	2.641e-05	3.413e-05	9.067e-06
K13284	2.708e-08	2.334e-07	1.204e-08	0	7.916e-08
K13285	0	0	0	0	2.172e-08
K13286	0	0	0	0	0
K13287	0	3.304e-07	0	0	0
K13288	1.164e-05	9.689e-06	1.320e-05	1.159e-05	3.267e-06
K13289	1.860e-07	3.061e-07	4.476e-08	3.491e-10	1.784e-07
K13290	5.615e-08	2.852e-08	1.814e-07	2.930e-07	1.376e-08
K13291	2.298e-08	1.037e-07	9.811e-08	2.050e-08	2.597e-07
K13292	0.000360	0.000621	0.000439	0.000366	0.000616
K13293	3.297e-08	9.126e-07	1.550e-07	0	0
K13294	9.915e-09	9.085e-08	0	1.251e-07	1.471e-07
K13295	1.395e-07	9.227e-08	1.729e-07	6.327e-08	7.640e-08
K13296	9.133e-07	4.010e-07	4.225e-07	5.248e-08	3.667e-07
K13297	1.781e-11	8.768e-09	9.852e-11	0	0
K13298	4.438e-07	9.090e-07	7.112e-08	5.899e-06	4.897e-06
K13299	0	0	0	0	0
K13300	0	0	7.036e-08	0	0
K13301	0	6.928e-08	8.097e-07	0	7.651e-08
K13302	8.021e-08	3.184e-08	0	2.296e-08	0
K13303	1.774e-07	2.823e-08	1.123e-08	1.366e-07	3.174e-08
K13304	8.753e-08	2.499e-07	1.987e-08	1.662e-08	1.444e-08
K13305	0	0	0	3.072e-12	0
K13317	0	0	0	0	0
K13318	0	7.826e-09	0	0	0
K13333	2.026e-06	3.365e-07	2.115e-07	3.042e-07	1.786e-07
K13334	0	0	0	0	0
K13335	4.500e-07	1.538e-06	8.150e-08	2.962e-08	1.566e-07
K13336	0	8.230e-08	6.132e-09	4.783e-08	1.657e-07
K13337	3.900e-07	5.091e-07	6.746e-07	3.799e-07	3.025e-07
K13338	1.109e-06	6.947e-06	1.636e-06	9.551e-06	1.726e-06
K13339	6.078e-07	1.525e-06	3.171e-07	4.735e-07	4.056e-06
K13340	1.603e-10	2.092e-08	0	1.526e-11	1.740e-08
K13341	1.314e-07	9.224e-07	2.446e-07	1.019e-06	1.016e-06
K13342	9.572e-07	4.719e-07	2.430e-07	9.651e-08	7.257e-07
K13343	5.340e-07	9.782e-07	2.219e-07	4.144e-07	5.361e-07
K13344	2.945e-06	6.387e-06	1.336e-06	2.665e-05	2.996e-06
K13345	8.984e-07	1.084e-06	3.491e-07	5.410e-07	8.291e-07
K13346	1.747e-07	8.055e-07	1.055e-07	1.868e-08	1.050e-07
K13347	2.828e-09	8.645e-08	1.390e-07	7.677e-08	7.686e-07
K13348	1.210e-07	2.118e-06	1.663e-07	1.612e-07	3.326e-07
K13349	8.848e-08	3.354e-07	2.388e-07	2.808e-07	8.981e-08
K13350	0	0	3.046e-07	0	0
K13351	0	0	0	0	0
K13352	8.257e-09	2.252e-08	7.619e-08	0	7.038e-08
K13353	0	6.548e-10	5.105e-08	7.357e-11	0
K13354	1.491e-07	1.909e-06	2.079e-06	3.634e-07	1.068e-06
K13355	3.325e-07	7.882e-07	0	4.794e-08	4.528e-07
K13356	1.257e-06	6.606e-07	3.631e-07	5.385e-07	2.891e-07
K13357	0	1.764e-08	1.300e-08	0	2.148e-08
K13358	5.932e-08	2.563e-07	1.530e-07	1.188e-07	1.094e-07
K13359	0	2.739e-07	0	0	0
K13360	0	0	0	0	0
K13361	0	3.217e-08	0	0	0
K13362	0	7.045e-08	0	0	0
K13363	0	0	0	0	0
K13365	4.696e-07	9.518e-07	9.681e-07	5.803e-07	3.303e-07
K13366	4.323e-10	3.573e-09	1.098e-12	2.692e-08	5.477e-08
K13367	3.076e-08	5.911e-08	5.681e-09	1.350e-08	9.571e-09
K13368	3.369e-07	3.401e-06	9.532e-07	3.167e-07	1.064e-06
K13369	3.075e-09	2.071e-08	9.945e-09	1.888e-09	9.554e-08
K13370	6.772e-07	3.687e-06	9.921e-07	1.000e-06	8.091e-07
K13373	1.623e-07	4.858e-08	5.435e-08	1.997e-07	3.925e-08
K13374	9.941e-08	6.649e-08	3.382e-11	3.513e-08	0
K13375	0	3.193e-08	0	0	0
K13376	4.499e-08	7.087e-09	0	2.758e-08	0
K13377	0	0	0	0	3.144e-08
K13378	0.000392	0.000234	0.000400	0.000354	0.000118
K13379	2.028e-07	0	0	0	3.840e-08
K13380	3.439e-06	2.042e-06	4.030e-06	2.325e-06	1.003e-06
K13381	3.133e-11	1.838e-10	5.479e-07	1.281e-08	1.520e-08
K13402	6.251e-07	9.607e-07	5.874e-07	2.114e-07	1.067e-06
K13403	2.170e-05	2.625e-05	2.368e-05	2.678e-05	4.273e-05
K13408	0	0	0	0	0
K13409	4.433e-07	8.153e-07	5.126e-07	1.587e-06	4.738e-07
K13410	4.049e-06	1.550e-06	5.769e-06	7.855e-07	7.543e-07
K13411	1.391e-07	2.375e-08	3.545e-08	2.200e-08	6.877e-07
K13412	6.188e-06	5.060e-06	2.794e-06	4.367e-06	1.264e-05
K13413	7.612e-08	3.073e-07	1.020e-07	2.325e-07	1.582e-07
K13414	1.210e-07	3.344e-07	2.112e-08	2.210e-07	8.548e-08
K13415	5.429e-07	6.607e-07	1.297e-06	1.479e-06	1.218e-07
K13416	6.789e-08	1.431e-07	8.675e-07	5.882e-07	1.180e-07
K13417	8.217e-07	5.210e-07	6.645e-07	1.169e-07	2.912e-08
K13418	5.634e-08	1.700e-07	2.199e-07	4.911e-07	2.201e-08
K13419	4.976e-08	2.110e-07	9.452e-08	5.617e-08	6.635e-08
K13420	4.092e-08	3.124e-07	2.269e-06	9.155e-07	9.416e-08
K13421	1.211e-06	1.723e-06	1.226e-06	6.675e-07	2.622e-06
K13422	2.016e-07	2.206e-07	5.896e-08	2.971e-07	6.526e-08
K13423	0	0	0	0	0
K13424	1.629e-06	5.142e-08	1.525e-07	3.316e-07	1.251e-07
K13425	0	2.451e-07	3.326e-07	0	3.895e-08
K13426	0	0	0	0	0
K13427	8.161e-12	5.654e-07	3.697e-08	2.078e-08	5.431e-07
K13428	1.733e-08	1.188e-09	0	2.183e-10	1.314e-08
K13429	2.964e-08	1.275e-07	0	0	0
K13430	0	2.556e-08	3.725e-11	5.807e-07	7.943e-08
K13431	1.237e-06	1.306e-06	2.202e-06	2.131e-06	1.219e-06
K13438	0	0	0	0	0
K13442	3.080e-08	8.959e-08	0	1.547e-08	0
K13443	0	1.805e-07	0	1.512e-06	0
K13444	6.113e-05	2.582e-05	2.487e-05	4.095e-05	6.815e-06
K13447	0	1.596e-07	1.017e-08	0	1.573e-07
K13448	3.744e-06	6.076e-06	9.368e-07	7.171e-07	2.932e-06
K13449	0	0	0	0	0
K13450	0	0	0	0	0
K13451	0	0	0	0	0
K13452	0	0	6.978e-08	2.056e-08	4.903e-08
K13455	0	0	0	0	0
K13456	1.577e-07	1.365e-07	6.632e-07	4.491e-12	1.518e-07
K13457	2.032e-08	9.818e-08	2.589e-08	5.226e-08	6.039e-08
K13458	0	1.184e-07	2.364e-08	0	0
K13459	1.966e-08	0	2.172e-07	0	0
K13460	0	1.404e-08	0	3.828e-08	0
K13461	0	0	0	0	0
K13462	0	0	5.910e-09	6.381e-09	3.181e-08
K13463	9.035e-08	0	3.232e-08	0	1.132e-07
K13464	5.602e-08	1.126e-07	8.636e-08	2.566e-08	2.263e-08
K13472	0	0	0	0	0
K13473	0	0	2.709e-08	0	0
K13478	0	0	0	0	0
K13479	7.061e-06	1.760e-05	6.381e-06	4.899e-06	2.771e-05
K13480	4.049e-06	1.119e-05	6.284e-06	3.725e-06	1.500e-05
K13481	1.431e-06	2.049e-06	9.207e-07	6.822e-07	2.196e-06
K13482	1.887e-06	2.506e-06	8.626e-07	8.205e-07	1.803e-06
K13483	6.661e-06	1.412e-05	5.917e-06	4.148e-06	1.484e-05
K13484	0	0	0	3.590e-08	2.574e-07
K13485	1.051e-07	0	0	0	0
K13486	4.732e-07	1.589e-06	1.112e-06	9.865e-06	1.218e-06
K13487	1.328e-07	5.903e-07	1.110e-07	1.438e-06	1.460e-07
K13488	0	0	0	8.404e-07	0
K13489	1.738e-07	1.143e-07	8.863e-08	1.130e-06	5.255e-08
K13490	3.781e-06	4.672e-06	8.703e-06	9.939e-06	3.290e-06
K13491	7.407e-06	5.395e-06	8.624e-06	5.584e-06	3.825e-06
K13493	0	0	0	0	0
K13495	6.392e-11	5.227e-08	0	0	2.541e-08
K13496	0	0	0	0	0
K13497	5.618e-06	8.823e-06	1.102e-05	6.176e-06	2.854e-05
K13498	6.840e-06	1.328e-05	7.467e-06	1.408e-05	2.683e-05
K13499	5.422e-07	2.320e-07	5.735e-08	3.340e-07	5.921e-07
K13500	3.573e-06	4.579e-06	6.479e-06	2.538e-06	1.948e-06
K13501	6.985e-07	1.007e-06	6.999e-07	1.041e-06	3.080e-06
K13502	0	3.199e-08	0	0	0
K13503	1.196e-06	1.189e-06	2.259e-06	1.111e-06	1.953e-06
K13504	2.114e-06	4.721e-06	2.467e-06	7.946e-07	3.609e-06
K13505	0	0	0	0	0
K13506	0	1.709e-05	2.354e-06	5.336e-07	4.345e-07
K13507	9.580e-08	3.233e-07	1.685e-07	6.193e-08	1.848e-07
K13508	1.394e-07	1.091e-06	1.682e-07	3.093e-07	7.551e-08
K13509	3.805e-06	6.005e-06	5.612e-06	4.121e-06	2.114e-06
K13510	3.484e-08	1.156e-07	9.795e-08	7.734e-08	1.325e-05
K13511	7.347e-07	4.183e-07	8.256e-07	1.257e-06	1.257e-06
K13512	0	0	3.443e-08	6.496e-08	8.656e-09
K13513	2.608e-06	2.848e-07	6.025e-06	1.175e-06	8.466e-07
K13514	3.931e-10	0	0	2.978e-08	0
K13515	7.483e-08	2.528e-07	6.892e-11	0	2.277e-10
K13516	4.513e-08	2.770e-08	1.154e-07	1.034e-07	2.313e-07
K13517	0	5.216e-08	7.399e-07	1.451e-07	1.876e-05
K13519	2.557e-06	5.706e-07	5.407e-07	5.262e-07	4.454e-07
K13520	0	0	0	0	0
K13521	4.665e-12	3.319e-07	0	1.235e-07	1.105e-07
K13522	8.285e-06	1.255e-05	7.517e-06	3.632e-05	2.766e-06
K13523	6.064e-07	9.573e-08	1.188e-06	8.758e-08	1.404e-07
K13524	1.638e-07	4.273e-07	1.468e-07	3.202e-07	7.856e-07
K13525	1.702e-05	2.226e-05	1.260e-05	1.102e-05	8.247e-06
K13526	5.745e-08	1.201e-07	4.327e-08	8.723e-08	9.941e-08
K13527	9.533e-07	1.257e-06	3.742e-06	7.232e-07	2.252e-06
K13528	0	0	4.872e-08	0	0
K13529	1.811e-05	1.169e-05	1.470e-05	2.218e-05	7.995e-06
K13530	5.528e-05	7.603e-05	4.419e-05	5.790e-05	3.864e-05
K13531	2.863e-06	3.910e-06	1.624e-06	1.519e-06	1.357e-06
K13532	2.468e-06	2.841e-06	1.603e-06	1.400e-06	9.224e-07
K13533	1.000e-05	4.348e-06	8.395e-06	4.385e-06	9.439e-07
K13534	6.272e-09	7.811e-08	0	0	6.569e-08
K13535	1.098e-06	2.047e-06	1.618e-06	1.532e-06	2.095e-06
K13536	1.099e-07	1.132e-06	1.382e-07	3.492e-08	1.943e-07
K13537	1.286e-07	3.610e-08	2.728e-08	5.512e-08	1.004e-07
K13538	6.312e-12	7.155e-08	1.230e-09	3.024e-08	5.825e-08
K13539	3.107e-07	7.303e-07	2.669e-07	1.644e-07	4.940e-07
K13540	3.046e-06	3.019e-06	4.878e-06	1.977e-06	2.836e-06
K13541	3.447e-05	2.252e-05	3.690e-05	1.278e-05	1.770e-05
K13542	1.325e-05	2.551e-05	3.854e-05	6.807e-05	0.000112
K13543	1.317e-08	1.688e-07	3.093e-07	5.888e-08	1.778e-07
K13544	0	0	0	0	0
K13545	2.775e-07	0	0	3.417e-08	0
K13566	4.088e-06	9.548e-06	5.257e-06	5.541e-06	1.682e-05
K13567	0	0	0	6.762e-08	0
K13568	3.610e-08	0	0	0	0
K13569	0	2.065e-08	1.372e-08	5.002e-08	0
K13570	0	1.935e-07	1.586e-06	1.673e-07	0
K13571	0	3.671e-07	2.987e-06	7.054e-07	8.796e-07
K13572	1.262e-06	1.013e-06	2.848e-07	2.965e-07	9.115e-07
K13573	1.588e-06	1.558e-06	2.653e-07	6.385e-08	1.570e-07
K13574	8.229e-07	1.338e-06	1.335e-06	2.946e-07	1.201e-06
K13575	0	1.126e-08	0	1.052e-08	2.515e-08
K13576	0	0	0	0	0
K13577	0	7.788e-07	2.496e-07	3.590e-08	1.429e-06
K13578	0	4.408e-07	1.921e-08	0	3.269e-09
K13579	6.274e-08	0	0	0	1.387e-07
K13580	4.739e-07	1.035e-07	3.451e-08	0	4.201e-07
K13581	4.987e-05	5.964e-05	3.242e-05	0.000321	4.331e-05
K13582	3.078e-06	2.001e-06	2.343e-06	1.138e-06	3.357e-06
K13583	2.533e-06	1.774e-05	5.026e-06	3.659e-06	4.572e-06
K13584	2.849e-05	3.070e-05	2.892e-05	4.033e-05	3.565e-05
K13585	0	0	0	0	0
K13586	0	0	0	0	0
K13587	2.612e-05	2.084e-05	2.868e-05	2.948e-05	2.011e-05
K13588	0	0	0	0	0
K13589	2.381e-05	9.567e-06	1.123e-05	2.552e-05	3.177e-06
K13590	3.304e-05	5.999e-05	2.086e-05	4.368e-05	8.896e-05
K13591	0	1.319e-09	0	0	0
K13592	0	0	3.445e-08	0	7.659e-08
K13593	2.079e-06	1.365e-06	1.054e-06	5.939e-07	5.018e-06
K13594	1.233e-07	0	0	0	0
K13595	0	0	0	0	0
K13596	3.430e-08	0	0	0	2.588e-08
K13597	7.209e-08	3.019e-07	1.920e-08	7.786e-10	0
K13598	8.821e-06	8.236e-06	5.952e-06	1.709e-05	2.301e-06
K13599	7.539e-05	5.500e-05	9.629e-05	6.056e-05	3.763e-05
K13600	0	1.737e-12	0	0	7.659e-08
K13601	1.456e-07	6.029e-07	1.366e-06	6.422e-07	1.282e-07
K13602	8.349e-08	2.610e-08	1.932e-07	1.772e-08	2.909e-08
K13603	0	0	0	0	8.634e-08
K13604	4.180e-07	1.108e-06	3.582e-06	9.621e-07	1.189e-06
K13605	0	0	0	0	0
K13606	1.853e-07	5.540e-07	9.171e-07	8.660e-08	3.014e-07
K13607	8.298e-07	6.085e-06	4.993e-07	7.014e-07	1.413e-05
K13611	8.798e-07	1.230e-06	2.485e-07	6.228e-07	1.088e-06
K13612	4.910e-09	2.573e-09	1.569e-08	1.578e-08	2.334e-08
K13613	5.021e-09	9.262e-09	1.543e-08	8.697e-09	1.868e-08
K13614	2.975e-07	8.020e-07	2.614e-07	3.120e-07	4.922e-07
K13615	0	1.972e-09	4.190e-09	0	1.522e-09
K13616	2.475e-06	4.488e-06	6.046e-06	1.732e-06	8.786e-07
K13617	5.859e-07	6.964e-07	2.844e-07	5.039e-07	7.770e-07
K13618	0	0	4.231e-08	2.567e-08	0
K13619	1.156e-07	5.344e-07	1.780e-07	1.986e-07	2.247e-07
K13620	0	3.275e-08	6.175e-07	0	3.336e-08
K13621	3.387e-06	1.547e-07	9.359e-07	5.330e-08	4.904e-08
K13622	1.292e-06	0	0	0	3.310e-07
K13623	3.941e-09	0	8.635e-08	1.000e-07	5.619e-07
K13624	0	1.149e-08	0	1.070e-08	0
K13625	0	0	2.270e-08	0	0
K13626	1.177e-05	7.219e-05	2.528e-05	8.848e-05	2.007e-05
K13627	4.490e-08	4.292e-08	1.440e-07	6.431e-08	9.004e-08
K13628	1.759e-05	7.021e-06	3.583e-06	1.274e-05	2.013e-06
K13629	4.039e-07	3.078e-06	1.463e-06	6.499e-07	4.275e-06
K13630	0	0	4.013e-07	0	0
K13631	0	1.212e-06	1.056e-06	4.807e-07	1.255e-06
K13632	2.652e-07	7.878e-07	1.665e-07	6.509e-07	1.118e-06
K13633	7.134e-06	6.253e-07	2.139e-07	2.011e-07	8.796e-07
K13634	6.479e-06	1.682e-05	1.442e-05	1.574e-05	1.224e-05
K13635	1.006e-06	5.603e-06	1.501e-06	4.680e-06	1.233e-05
K13636	2.845e-06	1.406e-05	3.946e-06	4.918e-06	2.647e-05
K13637	1.236e-06	6.415e-06	4.210e-06	3.886e-06	4.920e-06
K13638	1.547e-05	3.169e-05	1.669e-05	2.315e-05	5.561e-05
K13639	3.352e-06	5.129e-06	3.021e-06	2.332e-06	5.349e-06
K13640	1.220e-05	3.798e-05	3.818e-05	9.985e-06	1.852e-05
K13641	1.092e-05	1.074e-05	9.584e-06	8.156e-06	9.422e-06
K13642	0	0	0	0	6.227e-08
K13643	7.512e-05	0.000197	7.301e-05	0.000102	0.000522
K13644	4.296e-08	0	0	0	0
K13645	0	0	0	0	6.453e-08
K13646	0	0	0	1.510e-08	4.689e-11
K13647	1.943e-09	1.467e-08	5.803e-09	1.801e-08	4.958e-09
K13648	1.908e-06	3.852e-06	2.686e-06	9.188e-06	8.427e-07
K13649	6.304e-07	8.987e-07	2.823e-07	3.846e-06	1.123e-06
K13650	0	1.818e-07	4.958e-07	0	0
K13651	0	0	1.982e-06	0	0
K13652	0.000275	0.000198	0.000198	0.000197	9.006e-05
K13653	5.801e-05	9.285e-05	5.459e-05	6.109e-05	8.695e-05
K13654	4.467e-07	2.638e-06	8.418e-07	5.841e-07	9.272e-07
K13655	0	1.723e-06	1.575e-06	1.435e-06	3.701e-06
K13656	1.340e-05	1.038e-05	2.064e-05	2.384e-05	1.005e-05
K13657	7.520e-07	1.659e-06	2.912e-06	5.632e-07	1.028e-06
K13658	0	0	0	4.226e-07	0
K13659	4.186e-08	9.044e-12	0	0	1.776e-11
K13660	2.019e-07	4.572e-06	1.897e-06	1.026e-05	2.733e-06
K13661	0	7.834e-08	2.110e-08	0	0
K13662	4.137e-08	0	0	0	3.160e-08
K13663	1.798e-05	4.423e-06	6.245e-06	5.044e-06	1.195e-06
K13664	2.937e-06	5.742e-07	2.904e-06	1.521e-06	1.087e-06
K13665	1.992e-05	9.741e-06	2.979e-05	1.706e-06	1.008e-07
K13666	0	0	3.645e-09	0	0
K13667	4.594e-08	0	2.499e-08	2.567e-08	0
K13668	1.920e-05	8.091e-06	5.626e-06	2.252e-05	4.355e-06
K13669	0	1.752e-07	2.324e-08	2.734e-08	0
K13670	1.042e-08	7.730e-07	2.913e-06	2.407e-07	3.511e-07
K13671	0	5.757e-08	0	0	6.320e-08
K13672	0	0	0	2.109e-08	0
K13673	0	4.492e-08	1.187e-08	0	0
K13674	0	0	0	1.259e-08	0
K13675	5.596e-08	3.558e-07	9.533e-08	2.001e-08	5.525e-10
K13676	7.181e-07	6.234e-07	4.212e-07	1.576e-07	5.421e-07
K13677	2.220e-07	6.060e-06	1.049e-06	2.883e-06	9.879e-07
K13678	1.756e-05	2.038e-05	4.894e-06	6.894e-06	8.196e-06
K13679	9.034e-08	5.063e-07	5.212e-07	2.131e-07	3.122e-07
K13680	1.842e-08	1.692e-07	2.737e-07	1.583e-08	1.358e-07
K13681	1.871e-07	3.406e-07	1.312e-07	2.833e-07	4.798e-08
K13682	4.600e-07	5.593e-07	1.018e-06	1.610e-07	7.947e-07
K13683	0.000133	0.000108	0.000136	0.000198	4.074e-05
K13684	1.739e-05	1.549e-05	2.141e-05	1.091e-05	2.651e-05
K13685	0.000287	0.000273	0.000258	0.000182	0.000194
K13686	1.368e-11	0	4.029e-08	2.447e-11	5.602e-08
K13687	1.803e-06	5.631e-08	5.932e-11	2.440e-07	1.395e-07
K13688	9.726e-06	2.848e-05	1.368e-05	1.321e-05	3.310e-05
K13689	6.648e-08	0	0	0	0
K13690	0	0	0	0	2.602e-08
K13691	1.945e-07	1.693e-07	1.753e-07	3.430e-09	1.181e-07
K13692	0	0	4.469e-08	0	2.766e-08
K13693	6.479e-07	1.003e-06	1.431e-07	1.355e-07	3.376e-07
K13694	7.803e-05	7.331e-05	8.530e-05	5.087e-05	4.799e-05
K13695	6.607e-05	5.247e-05	5.633e-05	2.962e-05	3.138e-05
K13696	1.580e-06	5.283e-07	2.085e-07	1.299e-07	1.656e-07
K13697	0	0	8.761e-09	0	0
K13698	4.312e-08	5.297e-07	4.601e-08	0	3.480e-09
K13699	3.928e-08	1.303e-07	2.405e-07	9.834e-08	1.771e-07
K13700	4.672e-07	3.600e-07	1.071e-06	2.595e-07	3.101e-07
K13701	3.336e-07	3.859e-07	4.395e-07	2.673e-08	1.531e-07
K13702	1.377e-07	1.957e-07	5.464e-08	0	0
K13703	1.365e-06	3.508e-06	3.702e-06	1.499e-06	9.134e-07
K13704	8.246e-09	1.191e-07	8.032e-08	4.493e-08	0
K13705	3.283e-08	4.025e-07	5.680e-07	2.352e-07	8.602e-08
K13706	6.058e-07	4.132e-07	5.995e-07	1.973e-07	2.144e-06
K13707	3.926e-08	1.769e-08	3.381e-08	4.859e-08	3.340e-07
K13708	7.679e-08	3.322e-07	9.745e-08	5.424e-08	2.847e-08
K13709	1.266e-08	0	0	0	0
K13710	9.532e-08	2.726e-11	0	0	0
K13711	1.060e-07	1.280e-07	1.529e-08	2.416e-08	4.729e-09
K13712	0	0	0	0	0
K13713	3.004e-07	1.330e-07	2.033e-07	9.289e-08	9.028e-08
K13714	7.795e-08	9.867e-07	2.714e-07	4.666e-07	1.960e-06
K13715	0	0	0	0	0
K13719	2.054e-07	2.812e-07	2.772e-08	1.956e-07	3.956e-08
K13720	0	3.482e-08	0	0	0
K13721	1.212e-07	9.822e-08	3.015e-07	5.692e-08	8.095e-08
K13722	4.053e-07	3.204e-07	5.236e-07	2.152e-07	1.434e-07
K13723	5.564e-08	1.915e-09	1.547e-09	3.398e-09	1.810e-09
K13725	0	3.486e-11	0	1.039e-09	0
K13726	3.898e-07	2.326e-07	4.646e-07	1.401e-07	9.887e-08
K13727	0	0	0	0	0
K13728	0	2.401e-07	4.599e-08	1.573e-07	8.889e-08
K13730	2.551e-07	6.130e-07	2.442e-08	2.027e-08	1.271e-07
K13737	1.223e-08	3.475e-08	2.671e-08	5.977e-08	6.840e-09
K13740	2.465e-10	0	0	0	0
K13745	2.644e-07	1.026e-07	5.920e-08	7.789e-08	8.084e-07
K13747	0.000645	0.000525	0.000513	0.000701	0.000743
K13748	3.852e-08	5.254e-08	0	0	0
K13755	2.173e-07	4.322e-07	1.778e-07	1.739e-07	5.649e-05
K13756	0	9.968e-08	0	0	0
K13757	0	1.665e-12	0	4.006e-11	1.708e-11
K13758	0	9.712e-08	7.683e-08	0	1.080e-07
K13759	0	0	0	3.279e-08	0
K13760	2.153e-07	1.468e-07	1.261e-09	0	0
K13761	7.546e-08	3.864e-07	2.610e-08	3.140e-08	8.644e-07
K13762	1.747e-08	1.933e-07	0	0	1.394e-08
K13763	1.790e-09	1.305e-08	1.624e-08	1.871e-08	1.399e-08
K13766	1.645e-06	3.449e-07	7.169e-07	7.738e-07	2.171e-07
K13767	1.754e-06	2.205e-06	3.599e-07	6.619e-07	6.702e-07
K13771	0	0	0	0	0
K13774	9.278e-07	1.883e-06	1.409e-06	4.029e-07	5.773e-07
K13775	2.478e-07	5.064e-07	6.876e-07	4.458e-07	5.551e-07
K13776	5.757e-08	1.367e-09	1.386e-08	1.692e-08	0
K13777	6.780e-06	5.754e-06	5.606e-06	2.075e-06	5.842e-06
K13778	1.371e-06	2.720e-07	7.984e-07	2.897e-07	4.702e-08
K13779	1.162e-08	1.552e-07	1.109e-07	8.515e-08	1.130e-07
K13781	2.012e-08	3.726e-08	1.365e-08	0	2.553e-08
K13786	0	0	0	0	0
K13787	6.888e-05	5.501e-05	6.965e-05	8.366e-05	2.870e-05
K13788	3.343e-05	4.001e-05	3.970e-05	5.523e-05	2.251e-05
K13789	0.000424	0.000462	0.000442	0.000617	0.000405
K13795	0	0	5.077e-08	0	0
K13796	1.196e-07	2.433e-07	1.657e-07	2.099e-07	1.163e-08
K13797	1.580e-06	1.850e-06	1.547e-06	1.960e-06	1.692e-06
K13798	3.552e-07	5.075e-07	8.250e-08	4.472e-07	1.670e-07
K13799	1.023e-05	1.347e-05	1.348e-05	9.271e-06	9.743e-06
K13800	9.026e-06	1.214e-05	5.018e-06	5.929e-06	4.959e-06
K13806	1.150e-07	0	4.117e-08	1.721e-08	1.301e-08
K13807	0	0	0	0	0
K13809	0	3.092e-10	0	0	3.019e-08
K13810	3.395e-08	7.225e-08	9.668e-08	5.261e-08	1.955e-08
K13811	3.896e-06	2.680e-06	4.964e-06	1.642e-06	1.678e-06
K13812	5.552e-09	1.169e-06	9.601e-08	2.970e-08	3.692e-07
K13813	0	0	0	0	0
K13814	2.198e-07	1.131e-06	0	6.035e-06	3.278e-08
K13815	6.734e-06	1.864e-05	7.703e-06	1.577e-05	2.062e-05
K13816	0	8.436e-08	0	0	3.650e-10
K13818	2.815e-08	6.042e-08	3.922e-08	4.799e-08	6.868e-08
K13819	2.218e-06	1.503e-05	7.125e-06	6.985e-06	1.148e-05
K13820	1.127e-06	4.604e-06	7.112e-07	3.636e-06	1.178e-06
K13821	0.000121	9.281e-05	0.000182	6.281e-05	5.163e-05
K13829	5.431e-06	1.120e-05	9.797e-06	4.350e-06	1.571e-05
K13830	1.802e-06	1.490e-06	1.943e-06	1.424e-06	3.567e-06
K13831	5.800e-07	1.010e-06	7.042e-07	1.027e-06	3.428e-07
K13832	5.957e-07	6.638e-07	2.227e-06	1.172e-06	3.283e-06
K13853	5.750e-06	1.693e-05	8.235e-06	5.574e-06	3.596e-05
K13854	2.760e-06	1.517e-06	3.620e-06	3.953e-06	6.095e-07
K13868	3.394e-07	5.333e-07	2.822e-07	3.361e-07	1.353e-07
K13873	5.688e-08	1.966e-07	2.554e-07	3.580e-08	1.754e-07
K13874	5.838e-06	2.031e-07	4.354e-08	3.403e-07	4.518e-07
K13875	2.242e-07	8.367e-08	1.286e-07	2.082e-07	2.252e-07
K13876	0	0	3.122e-08	0	1.082e-10
K13885	0	0	0	0	0
K13888	2.609e-05	1.706e-05	2.069e-05	2.162e-05	2.610e-05
K13889	4.015e-06	1.474e-05	5.421e-06	3.066e-06	3.283e-06
K13890	6.937e-06	2.181e-05	1.271e-05	6.455e-06	1.930e-05
K13891	3.740e-06	1.499e-05	9.109e-06	7.270e-06	2.335e-05
K13892	5.450e-06	1.089e-05	1.313e-05	4.966e-06	1.409e-05
K13893	9.508e-07	2.766e-06	1.095e-06	3.648e-06	1.993e-06
K13894	3.018e-06	1.489e-05	2.324e-05	1.207e-05	1.055e-05
K13895	5.840e-06	1.015e-05	7.709e-06	1.045e-05	3.681e-06
K13896	1.395e-05	2.929e-05	2.358e-05	1.697e-05	2.691e-05
K13915	1.267e-07	0	0	0	0
K13917	5.457e-08	5.755e-08	6.670e-08	0	5.775e-08
K13918	2.706e-07	9.777e-07	1.175e-06	2.171e-07	7.449e-07
K13919	5.383e-07	9.802e-07	7.733e-07	3.512e-06	3.011e-06
K13920	7.590e-08	3.504e-07	5.602e-07	3.016e-06	2.137e-06
K13921	1.513e-06	5.985e-06	2.554e-06	2.881e-06	7.008e-06
